customer_id,segment,p_repeat,clv_90d_proxy,clv_tier,recency_days,frequency,monetary,avg_basket_value,recommended_action
17554,Loyal,0.8211160601527081,974.911653027459,Platinum,1,5,1952.45,390.49,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13577,Champions,0.8194793647955743,354.95912581993264,Platinum,25,11,3489.28,317.20727272727277,"Protect margin with VIP service, early access, and referral prompts."
12422,Loyal,0.8161803096970754,532.2829542722775,Platinum,96,17,5231.8,307.7529411764706,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14234,Potential,0.8160460559061256,999.1753808099435,Platinum,22,4,775.46,193.865,Use welcome-back merchandising and low-friction second-purchase offers.
13435,Champions,0.8159527204488165,657.2836967641484,Platinum,5,9,4475.2300000000005,497.24777777777786,"Protect margin with VIP service, early access, and referral prompts."
15088,Potential,0.8156542658232638,1271.0364772212451,Platinum,21,2,1160.07,580.035,Use welcome-back merchandising and low-friction second-purchase offers.
16531,Loyal,0.8152161401645238,381.5095340004292,Platinum,22,11,2298.33,208.9390909090909,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15811,Champions,0.8145660502789223,735.0971543654736,Platinum,22,7,3890.52,555.7885714285715,"Protect margin with VIP service, early access, and referral prompts."
17873,Loyal,0.8140366415179304,660.269511004214,Platinum,80,18,6515.88,361.99333333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13268,Champions,0.8132726437037114,881.2649780858037,Platinum,18,11,3214.69,292.24454545454546,"Protect margin with VIP service, early access, and referral prompts."
13362,Loyal,0.8126136815891739,928.2271937187633,Platinum,9,7,5394.07,770.5814285714285,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17502,Potential,0.8123294342629191,1737.236523570758,Platinum,9,4,689.1,172.275,Use welcome-back merchandising and low-friction second-purchase offers.
13118,Champions,0.8121213737364661,402.1515896590246,Platinum,20,9,2415.41,268.37888888888887,"Protect margin with VIP service, early access, and referral prompts."
15497,Champions,0.8120083613114949,877.5153620556268,Platinum,18,9,8657.39,961.9322222222222,"Protect margin with VIP service, early access, and referral prompts."
12628,Potential,0.8117426377835819,883.9427744925358,Platinum,4,3,786.46,262.15333333333336,Use welcome-back merchandising and low-friction second-purchase offers.
16350,Loyal,0.8109435703425472,384.34575779986613,Platinum,21,9,2253.89,250.4322222222222,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15787,Loyal,0.8098431288373478,1132.7780335488899,Platinum,26,3,948.05,316.01666666666665,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14005,Loyal,0.8087548916323167,968.726609197189,Platinum,10,5,2874.72,574.944,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12836,Loyal,0.8085478484162173,649.3644977422937,Platinum,59,15,6585.62,439.04133333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15296,Loyal,0.8081605712899785,1095.021930334733,Platinum,51,12,10342.83,861.9025,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12637,Loyal,0.8075139407767351,1116.2845185745211,Platinum,67,12,8340.31,695.0258333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12539,Loyal,0.8072611139459014,1137.9760362936197,Platinum,22,7,11214.75,1602.107142857143,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16877,Potential,0.8049157553477905,297.3343321105597,Gold,12,6,853.72,142.28666666666666,Use welcome-back merchandising and low-friction second-purchase offers.
14397,Champions,0.8045890794204924,884.1697069468752,Platinum,3,19,2612.96,137.52421052631578,"Protect margin with VIP service, early access, and referral prompts."
14629,Potential,0.8045412474428413,1477.461258593922,Platinum,4,2,959.01,479.505,Use welcome-back merchandising and low-friction second-purchase offers.
13523,Loyal,0.8044831103446727,918.8253754669151,Platinum,33,6,5101.52,850.2533333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14102,Loyal,0.8044289212218502,2188.4971459193166,Platinum,5,5,1360.28,272.056,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14177,Loyal,0.8033883408898748,247.2274827440936,Gold,86,13,2229.34,171.48769230769233,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12704,Champions,0.8021783161598717,994.114106258651,Platinum,7,8,2340.84,292.605,"Protect margin with VIP service, early access, and referral prompts."
17203,Loyal,0.8020416952277459,1037.3400574298546,Platinum,36,10,5575.88,557.588,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17382,Loyal,0.8016820380790818,114.2118425238938,Gold,65,8,902.28,112.785,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13032,Loyal,0.8011478320720402,445.71598393469674,Platinum,52,9,2843.55,315.95000000000005,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12656,Champions,0.801099918557669,820.6005119037744,Platinum,17,8,6407.83,800.97875,"Protect margin with VIP service, early access, and referral prompts."
12936,Loyal,0.8008679691656895,983.1270373792812,Platinum,17,4,1063.9,265.975,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12668,Champions,0.8004438121349298,1217.8347059199334,Platinum,12,10,11444.68,1144.468,"Protect margin with VIP service, early access, and referral prompts."
12657,Loyal,0.7991434549146599,1495.9783392683592,Platinum,11,4,1643.18,410.795,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13107,Loyal,0.7989517171856599,560.4234966315767,Platinum,44,9,5253.07,583.6744444444444,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17589,Loyal,0.7987117642657253,1573.149035804311,Platinum,60,18,14049.87,780.5483333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12423,Champions,0.7983164719941436,404.323480620912,Platinum,1,10,2622.39,262.239,"Protect margin with VIP service, early access, and referral prompts."
14387,Potential,0.7972428292885921,1165.5134288465033,Platinum,33,3,1770.56,590.1866666666666,Use welcome-back merchandising and low-friction second-purchase offers.
15707,Loyal,0.7970984863231688,788.7771488694369,Platinum,35,4,945.58,236.395,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15453,Loyal,0.7952654563612438,528.569378448635,Platinum,2,7,1388.37,198.3385714285714,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18210,Champions,0.7932233161911827,516.1019485933862,Platinum,2,7,2768.83,395.54714285714283,"Protect margin with VIP service, early access, and referral prompts."
17937,Champions,0.7930392382619282,848.0476820876447,Platinum,9,7,4301.22,614.46,"Protect margin with VIP service, early access, and referral prompts."
12619,Champions,0.7927690960087498,481.78305068553743,Platinum,16,10,3781.38,378.13800000000003,"Protect margin with VIP service, early access, and referral prompts."
17523,Potential,0.7912061271501374,2446.351045749382,Platinum,11,4,652.74,163.185,Use welcome-back merchandising and low-friction second-purchase offers.
16015,Potential,0.7908127762692048,1024.588330259757,Platinum,4,3,705.39,235.13,Use welcome-back merchandising and low-friction second-purchase offers.
15621,Loyal,0.7904748967706855,4181.3499099739065,Platinum,4,4,1293.03,323.2575,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13092,Loyal,0.7903671666827928,227.91112807740467,Gold,71,12,2140.28,178.35666666666668,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14344,At-Risk,0.7902388785851272,378.750385716504,Platinum,127,20,3333.7000000000003,166.685,"Prioritize service recovery, win-back messaging, and friction diagnosis."
16059,Loyal,0.7902167239427316,402.1901759263766,Platinum,66,12,3217.77,268.1475,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13139,Champions,0.7897429503277108,1331.1463616464118,Platinum,16,8,8202.98,1025.3725,"Protect margin with VIP service, early access, and referral prompts."
15877,Potential,0.7888736375327394,1945.6779396107486,Platinum,2,2,493.28,246.64,Use welcome-back merchandising and low-friction second-purchase offers.
12640,Potential,0.7887911702846112,1016.8884140409862,Platinum,24,3,1174.58,391.52666666666664,Use welcome-back merchandising and low-friction second-purchase offers.
15399,Potential,0.7887140133788938,732.9978577527722,Platinum,1,3,815.77,271.92333333333335,Use welcome-back merchandising and low-friction second-purchase offers.
12464,Loyal,0.7883015705450873,278.2895879356815,Gold,10,8,1212.05,151.50625,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13673,Potential,0.7873226413594646,878.9177891486214,Platinum,19,2,396.92,198.46,Use welcome-back merchandising and low-friction second-purchase offers.
16633,Loyal,0.7863112741598197,871.9284748192986,Platinum,17,6,2883.1,480.51666666666665,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14673,Champions,0.7861809575061869,588.6249962206122,Platinum,3,7,3410.81,487.25857142857143,"Protect margin with VIP service, early access, and referral prompts."
17470,Loyal,0.7860129038170771,390.59008113709933,Platinum,45,11,2804.87,254.9881818181818,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12775,Loyal,0.7857025306015677,291.51830704355103,Gold,17,7,1686.12,240.8742857142857,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12597,Loyal,0.7846875126067321,1004.3115923945247,Platinum,19,4,3811.22,952.805,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14210,At-Risk,0.784672407152873,588.824424918526,Platinum,106,16,5861.52,366.345,"Prioritize service recovery, win-back messaging, and friction diagnosis."
15306,Loyal,0.7845263629107698,373.36514375773027,Platinum,64,9,3484.73,387.1922222222222,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14141,Loyal,0.7844081551936224,615.2875157677197,Platinum,3,4,915.13,228.7825,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12530,Loyal,0.7836235437118959,412.9688751777171,Platinum,60,9,3759.26,417.6955555555556,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13813,Loyal,0.782771446401261,265.4302257072705,Gold,40,8,2765.47,345.68375,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13014,Champions,0.7823537365020583,875.0386235507727,Platinum,11,11,5381.08,489.1890909090909,"Protect margin with VIP service, early access, and referral prompts."
15671,Champions,0.7811725656257535,689.3392447863627,Platinum,19,7,2657.13,379.59000000000003,"Protect margin with VIP service, early access, and referral prompts."
16726,Loyal,0.7811083109544924,357.21337394462876,Platinum,26,7,2088.41,298.3442857142857,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15281,Loyal,0.7810497439465794,1403.1910852338106,Platinum,59,16,8543.57,533.973125,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12727,Champions,0.7805390630405291,609.1275606472548,Platinum,11,10,5679.53,567.953,"Protect margin with VIP service, early access, and referral prompts."
17750,Loyal,0.7781424140997387,767.6151910865492,Platinum,5,9,1797.57,199.73,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12635,Loyal,0.7779883694111229,448.9808332265742,Platinum,90,4,2930.41,732.6025,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17905,Loyal,0.7772531704043318,245.19685721322347,Gold,71,13,2383.52,183.3476923076923,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12823,Loyal,0.7771299501849775,669.699460090555,Platinum,75,18,6501.5,361.19444444444446,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14711,Champions,0.7765117384671585,765.2256441920327,Platinum,10,11,2868.8,260.8,"Protect margin with VIP service, early access, and referral prompts."
16612,Loyal,0.776416736497307,308.1284717686697,Gold,33,9,3245.43,360.6033333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16316,Loyal,0.7762895285570036,814.1464762580474,Platinum,64,13,5744.91,441.91615384615386,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16571,Loyal,0.7753319759000437,469.10847806281583,Platinum,27,10,4248.74,424.87399999999997,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17420,Loyal,0.775145425201735,188.66131124847027,Gold,50,6,1084.43,180.73833333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14262,Champions,0.7750344404823453,757.7994111177103,Platinum,8,8,2618.23,327.27875,"Protect margin with VIP service, early access, and referral prompts."
14462,Loyal,0.7749667556860249,366.49630939059034,Platinum,66,12,2270.01,189.16750000000002,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16818,Champions,0.7748119622376082,1133.8632106393218,Platinum,11,11,3349.57,304.50636363636363,"Protect margin with VIP service, early access, and referral prompts."
17459,Potential,0.7747565682979505,763.8712385133643,Platinum,43,2,657.3,328.65,Use welcome-back merchandising and low-friction second-purchase offers.
16358,Loyal,0.7747007158500092,515.3593545641346,Platinum,1,5,2919.65,583.9300000000001,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16066,Loyal,0.7736367696307856,854.5460738211316,Platinum,17,5,1521.87,304.37399999999997,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12645,Loyal,0.7736096341708603,368.34572801178376,Platinum,34,8,3539.3,442.4125,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13588,Champions,0.7734886781412678,676.7434442393984,Platinum,16,9,2478.95,275.43888888888887,"Protect margin with VIP service, early access, and referral prompts."
14004,Loyal,0.7732394878411609,998.9340838099913,Platinum,43,11,6258.45,568.9499999999999,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12721,Loyal,0.7729521240170806,591.4675506070803,Platinum,32,8,4013.08,501.635,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17015,Loyal,0.7728304821538644,692.7502053392875,Platinum,29,3,1842.56,614.1866666666666,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17744,Champions,0.7725844108845091,483.46872431116265,Platinum,4,7,2649.14,378.4485714285714,"Protect margin with VIP service, early access, and referral prompts."
13314,Potential,0.7721781718402655,728.7128886377866,Platinum,2,3,775.94,258.6466666666667,Use welcome-back merchandising and low-friction second-purchase offers.
16533,Loyal,0.7716801333737077,1118.9407326867781,Platinum,19,3,1095.56,365.18666666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14312,Loyal,0.7712903988732625,425.62696548822396,Platinum,47,11,3090.29,280.93545454545455,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12352,Loyal,0.7712289080403485,503.33106670756644,Platinum,36,10,2849.84,284.98400000000004,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12480,Loyal,0.7703205738401924,747.2816073285045,Platinum,28,7,5464.85,780.6928571428572,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15883,Potential,0.7699675677502199,832.5729307134743,Platinum,2,2,396.48,198.24,Use welcome-back merchandising and low-friction second-purchase offers.
12613,Loyal,0.7696188039415199,653.014973576677,Platinum,57,10,6835.07,683.507,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16005,Champions,0.7692329462683374,374.8041376715698,Platinum,12,10,2436.22,243.62199999999999,"Protect margin with VIP service, early access, and referral prompts."
17162,Loyal,0.7685356803828257,387.76241713809475,Platinum,29,10,1715.46,171.546,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17720,Champions,0.767925953334873,330.5157282044243,Platinum,26,10,2768.91,276.89099999999996,"Protect margin with VIP service, early access, and referral prompts."
17357,Potential,0.7679001567321078,1117.697875627501,Platinum,24,2,388.14,194.07,Use welcome-back merchandising and low-friction second-purchase offers.
12680,Potential,0.7674350115360377,538.3787515574793,Platinum,1,4,880.81,220.2025,Use welcome-back merchandising and low-friction second-purchase offers.
13517,Potential,0.7673410918499927,816.6120633576808,Platinum,60,3,2128.42,709.4733333333334,Use welcome-back merchandising and low-friction second-purchase offers.
17155,Loyal,0.7672805818328696,83.62150681903752,Gold,18,7,892.46,127.49428571428572,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17147,Champions,0.7672742506496556,316.57812529079206,Gold,23,9,3199.95,355.54999999999995,"Protect margin with VIP service, early access, and referral prompts."
13198,Champions,0.7669367562150112,791.112405248999,Platinum,10,8,4974.2300000000005,621.7787500000001,"Protect margin with VIP service, early access, and referral prompts."
13575,Potential,0.7663296148395342,286.8785392170568,Gold,23,5,732.0699999999999,146.414,Use welcome-back merchandising and low-friction second-purchase offers.
16003,Loyal,0.7660048803836187,525.8422635705941,Platinum,30,10,5613.83,561.383,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15329,Loyal,0.7652125867145242,283.0967205260028,Gold,39,11,2984.33,271.3027272727273,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16989,Loyal,0.7651170139203136,516.7960069024343,Platinum,7,6,1133.25,188.875,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17593,Champions,0.764903592693889,758.2661027425943,Platinum,4,11,8095.8,735.9818181818182,"Protect margin with VIP service, early access, and referral prompts."
17236,Loyal,0.7644995007854907,206.76424862879657,Gold,13,12,1929.26,160.77166666666668,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15674,Loyal,0.7644795695235796,653.981106896818,Platinum,73,13,6948.2300000000005,534.4792307692308,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16150,Loyal,0.7644653737477268,418.87101343110714,Platinum,43,10,4395.59,439.559,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13477,Loyal,0.7632871233915333,284.64282453981343,Gold,38,11,2834.17,257.6518181818182,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17634,Loyal,0.7623635288878874,479.470948489524,Platinum,36,9,2361.9700000000003,262.4411111111111,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17164,Loyal,0.7620238786499289,619.8394341715061,Platinum,33,7,2467.35,352.4785714285714,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15568,Potential,0.7618317459395709,712.2198015968021,Platinum,3,3,758.29,252.76333333333332,Use welcome-back merchandising and low-friction second-purchase offers.
12633,Loyal,0.7609660715645837,739.315284795369,Platinum,59,7,5678.16,811.1657142857142,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17173,Champions,0.7605199827769896,1968.0283285610901,Platinum,5,8,3766.6,470.825,"Protect margin with VIP service, early access, and referral prompts."
14261,Potential,0.7604673834413538,1007.9610120738719,Platinum,51,2,1163.45,581.725,Use welcome-back merchandising and low-friction second-purchase offers.
14116,Loyal,0.7595369613639413,774.7687902956874,Platinum,20,5,1382.74,276.548,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15632,Champions,0.759004910712017,816.0762839600607,Platinum,16,8,3285.31,410.66375,"Protect margin with VIP service, early access, and referral prompts."
16900,Potential,0.7587216947819634,961.5280037971821,Platinum,17,3,887.11,295.7033333333333,Use welcome-back merchandising and low-friction second-purchase offers.
17669,Loyal,0.7576211077592473,678.8033403760958,Platinum,43,10,6142.35,614.235,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16979,Champions,0.7573291463668864,433.1528906062479,Platinum,4,9,2859.74,317.74888888888887,"Protect margin with VIP service, early access, and referral prompts."
15752,Loyal,0.7571652802588936,626.0311971551212,Platinum,40,9,4207.54,467.50444444444446,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15505,Loyal,0.7569191585976366,1587.0221447979031,Platinum,53,5,3610.96,722.192,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16837,Loyal,0.7568474576069892,878.0298113863211,Platinum,31,11,3170.98,288.2709090909091,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15370,Loyal,0.7565938901497876,619.4698075640054,Platinum,41,8,3739.01,467.37625,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16221,Loyal,0.7565196016096751,313.18650640637867,Gold,37,9,2235.5099999999998,248.39,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13558,Potential,0.7560840038514862,605.4831891666796,Platinum,6,4,605.06,151.265,Use welcome-back merchandising and low-friction second-purchase offers.
14289,Loyal,0.7544643746329474,213.3661673880061,Gold,9,6,911.26,151.87666666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14883,Potential,0.7543066844296076,243.87980425248603,Gold,19,6,761.59,126.93166666666667,Use welcome-back merchandising and low-friction second-purchase offers.
15312,Loyal,0.7535385214564202,274.4765105204073,Gold,75,12,2930.19,244.1825,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18287,Loyal,0.7528243326649856,495.4809422665869,Platinum,43,7,4182.99,597.5699999999999,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14790,Champions,0.7524911077895524,235.04576572622457,Gold,17,10,2526.62,252.66199999999998,"Protect margin with VIP service, early access, and referral prompts."
14107,Loyal,0.7522397482812576,452.33000436478903,Platinum,52,11,4877.3,443.39090909090913,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17629,Champions,0.7517089591644264,394.5968515597836,Platinum,6,10,2455.52,245.552,"Protect margin with VIP service, early access, and referral prompts."
12421,Loyal,0.7513864794323171,147.11403320275426,Gold,16,6,1098.6,183.1,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15932,Champions,0.7511137740638422,583.8111078703977,Platinum,4,8,2495.87,311.98375,"Protect margin with VIP service, early access, and referral prompts."
16076,Loyal,0.7510949706411771,722.7966590272067,Platinum,3,10,2234.73,223.473,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15027,Loyal,0.7504731649205111,345.89596814711325,Platinum,31,10,3195.6,319.56,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12528,Loyal,0.750124231284237,417.0336034610549,Platinum,9,6,1933.48,322.24666666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16240,Loyal,0.7484725567512969,3253.3477527818836,Platinum,24,2,3718.8,1859.4,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13790,Potential,0.7482424497153114,5872.206745365764,Platinum,4,1,348.8,348.8,Use welcome-back merchandising and low-friction second-purchase offers.
14719,Loyal,0.7481002688468605,433.2122471304653,Platinum,2,5,1602.13,320.42600000000004,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14205,Champions,0.7479216213519339,252.73237020856217,Gold,17,9,2414.2,268.2444444444444,"Protect margin with VIP service, early access, and referral prompts."
12577,Loyal,0.7475380363424231,151.17077783167855,Gold,35,8,1653.75,206.71875,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14001,Loyal,0.7466860286662933,616.2549434090688,Platinum,46,9,4530.09,503.34333333333336,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15351,Champions,0.7457583485243443,579.4630205622549,Platinum,12,10,3738.29,373.829,"Protect margin with VIP service, early access, and referral prompts."
16020,Potential,0.7457458203156299,878.728362295575,Platinum,17,3,851.01,283.67,Use welcome-back merchandising and low-friction second-purchase offers.
15321,Loyal,0.7453611111198745,666.8229077485807,Platinum,71,12,6709.7300000000005,559.1441666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16950,Loyal,0.7447036473609217,370.27893836013516,Platinum,57,10,3784.37,378.437,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14842,Loyal,0.7444276548235496,614.4479276211621,Platinum,44,4,2824.69,706.1725,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16464,Loyal,0.7436610702034286,619.65401563207,Platinum,20,3,1314.68,438.2266666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12381,Loyal,0.7432112412368945,1028.5913516751402,Platinum,5,5,1845.31,369.062,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16208,Loyal,0.742938213356875,352.2875342311324,Platinum,45,10,3440.45,344.04499999999996,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17837,Loyal,0.742275073664373,653.0390375385306,Platinum,42,8,1593.38,199.1725,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13316,Loyal,0.7417417752502128,1375.9788586130787,Platinum,37,10,13191.57,1319.157,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16094,Champions,0.7406209351137331,409.1874074206008,Platinum,12,11,3695.56,335.96,"Protect margin with VIP service, early access, and referral prompts."
15255,Loyal,0.7394597956868919,336.7680510322317,Platinum,67,9,3729.42,414.38,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13200,Potential,0.7392159676482117,459.41744377930894,Platinum,19,4,870.09,217.5225,Use welcome-back merchandising and low-friction second-purchase offers.
16735,Loyal,0.7386495486940097,569.4770058268905,Platinum,79,14,6270.56,447.8971428571429,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14035,Loyal,0.7386442370893653,309.80257560850544,Gold,29,9,2856.72,317.4133333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14639,Loyal,0.7379534427844098,499.51912479415085,Platinum,52,9,4978.96,553.2177777777778,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15996,Loyal,0.7379108914638424,282.1923663801814,Gold,88,7,1686.9,240.9857142857143,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12691,Loyal,0.7375898197190877,184.5481264843939,Gold,28,7,1170.4,167.20000000000002,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14138,Potential,0.7372512254104711,1018.4918327138512,Platinum,2,2,982.3800000000001,491.19000000000005,Use welcome-back merchandising and low-friction second-purchase offers.
13384,Loyal,0.7365218480991639,883.9360344496414,Platinum,31,11,6680.83,607.3481818181818,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14659,Champions,0.7360330318336945,530.3483681659229,Platinum,9,9,2529.93,281.1033333333333,"Protect margin with VIP service, early access, and referral prompts."
13028,Potential,0.7359457636316709,973.391304809793,Platinum,23,2,661.3199999999999,330.65999999999997,Use welcome-back merchandising and low-friction second-purchase offers.
12948,Champions,0.7358796166986478,207.9694512348716,Gold,16,9,2317.43,257.4922222222222,"Protect margin with VIP service, early access, and referral prompts."
16416,Loyal,0.7356008737845093,300.4836355863883,Gold,27,9,2972.88,330.32,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12950,Potential,0.7356000800865424,5083.9160534981165,Platinum,2,3,1843.0,614.3333333333334,Use welcome-back merchandising and low-friction second-purchase offers.
17114,Loyal,0.7354009991908832,159.75939115497277,Gold,6,8,808.62,101.0775,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14305,Potential,0.7347532488670202,910.5845996758906,Platinum,71,3,1858.96,619.6533333333333,Use welcome-back merchandising and low-friction second-purchase offers.
15172,Loyal,0.734117274343133,452.750566859607,Platinum,9,5,1624.05,324.81,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12508,Potential,0.7340261226967286,907.2638810268396,Platinum,26,2,398.27,199.135,Use welcome-back merchandising and low-friction second-purchase offers.
16098,Loyal,0.7337726647423967,405.17307186711577,Platinum,88,14,4448.1,317.7214285714286,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17728,Loyal,0.7336807983264008,617.8602955060956,Platinum,4,5,4238.76,847.7520000000001,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16794,Loyal,0.7336725599873781,221.25624409661663,Gold,1,15,2090.91,139.39399999999998,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12520,Loyal,0.733617732195196,634.7758622230896,Platinum,79,5,2634.26,526.8520000000001,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16657,Loyal,0.7332360043965082,241.6107523851769,Gold,10,4,933.62,233.405,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18170,Loyal,0.733023581554795,271.2396687061757,Gold,33,9,2878.0,319.77777777777777,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15227,Loyal,0.7329935049646439,258.9341177369906,Gold,37,9,2488.4900000000002,276.4988888888889,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14216,Loyal,0.7314653445194493,341.8869020283906,Platinum,3,5,2150.04,430.008,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13157,Loyal,0.7310254040069888,582.8417722055871,Platinum,49,9,5687.36,631.9288888888889,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15933,Loyal,0.7295885340979265,835.8518461780238,Platinum,21,3,1107.46,369.15333333333336,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
